CheckpointID,SimulationID,Zone,Clock.Today,Weather.Radn,Weather.MaxT,Weather.MinT,Weather.Rain,Weather.Wind,Maize.Grain.Wt
1,1,Field,1990-02-18 12:00:00,12.600000381469727,11.800000190734863,-2.299999952316284,0,1.600000023841858,0
1,1,Field,1990-02-19 12:00:00,9.199999809265137,13.300000190734863,-0.4000000059604645,0,2,0
1,1,Field,1990-02-20 12:00:00,13,15.100000381469727,1.2000000476837158,0,1.2999999523162842,0
1,1,Field,1990-02-21 12:00:00,13.899999618530273,15.399999618530273,3.5999999046325684,0,0.8999999761581421,0
1,1,Field,1990-02-22 12:00:00,13.899999618530273,16.5,3.4000000953674316,0,2.700000047683716,0
1,1,Field,1990-02-23 12:00:00,13.5,13.100000381469727,-0.10000000149011612,0,1.2000000476837158,0
1,1,Field,1990-02-24 12:00:00,14.399999618530273,14.800000190734863,3.799999952316284,0,0.8999999761581421,0
1,1,Field,1990-02-25 12:00:00,12.899999618530273,17.799999237060547,1.7999999523162842,0,2.0999999046325684,0
1,1,Field,1990-02-26 12:00:00,7.800000190734863,14.600000381469727,3.299999952316284,0,5.5,0
1,1,Field,1990-02-27 12:00:00,12.199999809265137,15.800000190734863,4.199999809265137,0,4.400000095367432,0
1,1,Field,1990-02-28 12:00:00,14.199999809265137,12.800000190734863,0.5,0,2.700000047683716,0
1,1,Field,1990-03-01 12:00:00,4,14.199999809265137,2,0,3.5,0
1,1,Field,1990-03-02 12:00:00,12.800000190734863,9.399999618530273,0.8999999761581421,0,0.699999988079071,0
1,1,Field,1990-03-03 12:00:00,15.600000381469727,7,-2.0999999046325684,0,2.299999952316284,0
1,1,Field,1990-03-04 12:00:00,16.100000381469727,9.699999809265137,-1.600000023841858,0,1.2999999523162842,0
1,1,Field,1990-03-05 12:00:00,16.899999618530273,10.899999618530273,1,0,1.100000023841858,0
1,1,Field,1990-03-06 12:00:00,11.899999618530273,15.800000190734863,-1.899999976158142,19.899999618530273,2.4000000953674316,0
1,1,Field,1990-03-07 12:00:00,15.899999618530273,18.5,2.299999952316284,8.699999809265137,1.399999976158142,0
1,1,Field,1990-03-08 12:00:00,17,18.100000381469727,1.899999976158142,0,3.200000047683716,0
1,1,Field,1990-03-09 12:00:00,6.699999809265137,15.300000190734863,5.800000190734863,3.0999999046325684,4.099999904632568,0
1,1,Field,1990-03-10 12:00:00,14.5,14.800000190734863,4.900000095367432,0,1.5,0
1,1,Field,1990-03-11 12:00:00,13.600000381469727,20.399999618530273,3.299999952316284,0,1.399999976158142,0
